"Trt.name"	"Transect"	"Treatment"	"Livestock.density"	"Boma.density"	"Plot.name"	"Block"	"Replicate"	"Harvest"	"Harvest.date"	"Reharvest.date"	"GrassNetReharvestBiomass1"	"DwarfShrubNetReharvestBiomass1"	"HerbNetReharvestBiomass1"	"ClimberNetReharvestBiomass1"	"TotalBiomass1"	"GrassNetReharvestBiomass0"	"DwarfShrubNetReharvestBiomass0"	"HerbNetReharvestBiomass0"	"ClimberNetReharvestBiomass0"	"TotalBiomass0"	"rain.mm"	"X"	"Y"	"nearest_in_set2"	"min_distExclosures"	"boma_density"	"Date"	"Burchells_ZebraMetBio"	"CattleMetBio"	"Grants_GazelleMetBio"	"Greater_KuduMetBio"	"Swaynes_HartebeestMetBio"	"harvest_code"
"B2Ex1"	2	"Control"	"High"	"High"	"B2Ex1Cp1P3"	"B2"	3	"double"	2013-06-21	2013-11-21	8.9	8.2	0	0	17.1	1.4	0	0	0	1.4	35.69999981	352814	655104	15	2391.46522830699	2.76725400067331e-06	2	0	0	4.797275685	0	0	"High-Control"
"B2Ex1"	2	"Control"	"High"	"High"	"B2Ex1Cp1P4"	"B2"	4	"double"	2013-06-21	2013-11-21	6.9	7	0	0	13.9	1.5	38.1	0	0	39.6	35.69999981	352814	655104	15	2391.46522830699	2.76725400067331e-06	2	0	0	4.797275685	0	0	"High-Control"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P1"	"B2"	1	"double"	NA	2012-11-25	181.7	0	3.4	0	185.1	181.7	0	3.4	0	185.1	81.00000072	352814	655104	15	2391.46522830699	2.76725400067331e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P2"	"B2"	2	"double"	NA	2012-11-25	46.3	0	10.6	0	56.9	46.3	0	10.6	0	56.9	81.00000072	352814	655104	15	2391.46522830699	2.76725400067331e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P3"	"B2"	3	"double"	NA	2012-11-25	64.3	6.3	13.3	0	83.9	64.3	6.3	13.3	0	83.9	81.00000072	352814	655104	15	2391.46522830699	2.76725400067331e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P4"	"B2"	4	"double"	NA	2012-11-25	116.9	0	14.3	0	131.2	116.9	0	14.3	0	131.2	81.00000072	352814	655104	15	2391.46522830699	2.76725400067331e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P5"	"B2"	5	"double"	NA	2012-11-25	207.4	0	0	0	207.4	207.4	0	0	0	207.4	81.00000072	352814	655104	15	2391.46522830699	2.76725400067331e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P1"	"B2"	1	"double"	2012-11-25	2013-06-21	20.7	8.9	0	0	29.6	38.7	14.4	0	0	53.1	256.2999961	352814	655104	15	2391.46522830699	2.76725400067331e-06	1	233.281113135	87.48339025	12.537806195	0	0	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P2"	"B2"	2	"double"	2012-11-25	2013-06-21	13.2	0	0	1.8	15	131.7	0	0.5	0	132.2	256.2999961	352814	655104	15	2391.46522830699	2.76725400067331e-06	1	233.281113135	87.48339025	12.537806195	0	0	"High-Exclosure"
"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2Ex1P2"	"B2"	2	"double"	2013-06-21	2013-11-21	16.1	0	4.8	0	20.9	113.8	8.9	0	0	122.7	35.69999981	352814	655104	15	2391.46522830699	2.76725400067331e-06	2	0	0	4.797275685	0	0	"High-Exclosure"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P1"	"B2"	1	"double"	2013-06-21	2013-11-21	13.8	6.7	17.3	0	37.8	17.6	0	0	0	17.6	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P2"	"B2"	2	"double"	2013-06-21	2013-11-21	7.1	2.8	0	0	9.9	11.9	6.8	0	0	18.7	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P4"	"B2"	4	"double"	2012-11-25	2013-06-21	31.6	0	0	0	31.6	90.6	18.9	0	0	109.5	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P5"	"B2"	5	"double"	2012-11-25	2013-06-21	43.7	0	0	0	43.7	93.5	1.1	0	0	94.6	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P3"	"B2"	3	"double"	2013-06-21	2013-11-21	7.1	2.3	0	0	9.4	51.5	9	0	0	60.5	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P4"	"B2"	4	"double"	2013-06-21	2013-11-21	10.5	0	0	0	10.5	106.6	0	0	0	106.6	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P5"	"B2"	5	"double"	2013-06-21	2013-11-21	13.8	0	0	0	13.8	74.3	0	17.9	0	92.2	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P1"	"B2"	1	"double"	NA	2012-11-25	181.4	3.2	3.9	8.8	197.3	181.4	3.2	3.9	8.8	197.3	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P2"	"B2"	2	"double"	NA	2012-11-25	103	11.3	0	0	114.3	103	11.3	0	0	114.3	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P1"	"B2"	1	"double"	2012-11-25	2013-06-21	15.6	0	0	0	15.6	19.7	14.7	0	0	34.4	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P2"	"B2"	2	"double"	2012-11-25	2013-06-21	18.1	1.2	0	0	19.3	92	10.9	0	0	102.9	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P3"	"B2"	3	"double"	2012-11-25	2013-06-21	33.6	3	0	0	36.6	75.3	0	0	0	75.3	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Control"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P2"	"B2"	2	"double"	2013-06-21	2013-11-21	32.6	0	0	0	32.6	104.2	0	11.8	0	116	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P3"	"B2"	3	"double"	2013-06-21	2013-11-21	31	0	53.6	0	84.6	95.3	0	15.3	0	110.6	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P5"	"B2"	5	"double"	NA	2012-11-25	82.6	2.2	1	3.7	89.5	82.6	2.2	1	3.7	89.5	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P1"	"B2"	1	"double"	2012-11-25	2013-06-21	51	1.4	0	0	52.4	130.3	4.6	0	0	134.9	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Exclosure"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P4"	"B2"	4	"double"	NA	2012-11-25	98.2	0	0	0	98.2	98.2	0	0	0	98.2	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Control"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P5"	"B2"	5	"double"	NA	2012-11-25	162.5	0	0	0	162.5	162.5	0	0	0	162.5	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Control"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P1"	"B2"	1	"double"	2013-06-21	2013-11-21	43.2	4.8	0	0	48	127.9	8	0	0	135.9	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P5"	"B2"	5	"double"	2012-11-25	2013-06-21	24.3	0	0	0	24.3	80.4	7	0	19.6	107	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P3"	"B2"	3	"double"	NA	2012-11-25	207.2	0	0	0	207.2	207.2	0	0	0	207.2	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P4"	"B2"	4	"double"	2013-06-21	2013-11-21	26.6	13.2	0	0	39.8	83.3	9.9	6.5	14.9	114.6	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P1"	"B2"	1	"double"	NA	2012-11-25	130.2	0	7.9	0	138.1	130.2	0	7.9	0	138.1	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P2"	"B2"	2	"double"	NA	2012-11-25	129.7	11.9	0	0	141.6	129.7	11.9	0	0	141.6	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex2"	2	"Control"	"Medium"	"High"	"B2Ex2Cp1P3"	"B2"	3	"double"	NA	2012-11-25	167.9	0	0.6	0	168.5	167.9	0	0.6	0	168.5	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Control"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P4"	"B2"	4	"double"	NA	2012-11-25	133.5	0.9	0	0	134.4	133.5	0.9	0	0	134.4	81.00000072	352253	655441	11	2975.92725061772	2.30122559216006e-06	NA	NA	NA	NA	NA	NA	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P3"	"B2"	3	"double"	2012-11-25	2013-06-21	51.1	0	0	0	51.1	61.7	1.8	0	0	63.5	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P4"	"B2"	4	"double"	2012-11-25	2013-06-21	24.6	0	9.6	0	34.2	122.8	0.4	0	21.7	144.9	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P2"	"B2"	2	"double"	2012-11-25	2013-06-21	39.6	0	0	0	39.6	181.1	0	0	0	181.1	256.2999961	352253	655441	11	2975.92725061772	2.30122559216006e-06	1	17.42674922	55.00169435	2.0561679145	0	0	"High-Exclosure"
"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2Ex2P5"	"B2"	5	"double"	2013-06-21	2013-11-21	19	2.5	0	2.8	24.3	113.9	0	0	7.5	121.4	35.69999981	352253	655441	11	2975.92725061772	2.30122559216006e-06	2	0	0	6.87521179	0	0	"High-Exclosure"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p5"	"B3"	5	"double"	2013-06-21	2013-11-21	13.1	16.3	19.6	0	49	16.1	0	13.2	0	29.3	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p4"	"B3"	4	"double"	2013-06-21	2013-11-21	18.7	0	23.8	0	42.5	4.6	0	7.1	0	11.7	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p3"	"B3"	3	"double"	2013-06-21	2013-11-21	16.4	0	45.7	0	62.1	4.9	5.8	22.8	0	33.5	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p4"	"B3"	4	"double"	NA	2012-11-25	23.5	0	14.4	0	37.9	23.5	0	14.4	0	37.9	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p5"	"B3"	5	"double"	NA	2012-11-25	26.3	20.5	16.8	0	63.6	26.3	20.5	16.8	0	63.6	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p1"	"B3"	1	"double"	2012-11-25	2013-06-21	11.1	0	9.9	0	21	48.1	0	4.2	0	52.3	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p4"	"B3"	4	"double"	2012-11-25	2013-06-21	11.6	9.6	0	0	21.2	35	0	4.6	0	39.6	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p5"	"B3"	5	"double"	2012-11-25	2013-06-21	6.5	8.2	0	0	14.7	0	30.6	30.2	6.9	67.7	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p1"	"B3"	1	"double"	2013-06-21	2013-11-21	18.9	0	12.1	0	31	13.2	0	28.7	0	41.9	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p2"	"B3"	2	"double"	2013-06-21	2013-11-21	12.8	0	0	0	12.8	89.7	0	3	0	92.7	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p2"	"B3"	2	"double"	2012-11-25	2013-06-21	6.6	0	17.2	0	23.8	14.6	0	0	0	14.6	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p3"	"B3"	3	"double"	2012-11-25	2013-06-21	0	42.2	0	0	42.2	3	0	0	0	3	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p1"	"B3"	1	"double"	NA	2012-11-25	116.3	0	43.7	0	160	116.3	0	43.7	0	160	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p2"	"B3"	2	"double"	NA	2012-11-25	4.7	29.7	1.3	0	35.7	4.7	29.7	1.3	0	35.7	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex1"	3	"Control"	"High"	"Low"	"B3Ex1Cp1p3"	"B3"	3	"double"	NA	2012-11-25	25.3	16.5	0	0	41.8	25.3	16.5	0	0	41.8	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P1"	"B3"	1	"double"	NA	2012-11-25	173.5	0	95.6	0	269.1	173.5	0	95.6	0	269.1	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P2"	"B3"	2	"double"	NA	2012-11-25	128.4	0	0	0	128.4	128.4	0	0	0	128.4	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P3"	"B3"	3	"double"	NA	2012-11-25	110.3	0	0	0	110.3	110.3	0	0	0	110.3	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P4"	"B3"	4	"double"	NA	2012-11-25	106.9	0	0	0	106.9	106.9	0	0	0	106.9	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P2"	"B3"	2	"double"	2012-11-25	2013-06-21	18.2	14.2	0	0	32.4	83.6	0	0	0	83.6	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P3"	"B3"	3	"double"	2012-11-25	2013-06-21	22.5	0	0	0	22.5	104.3	0	0	0	104.3	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P4"	"B3"	4	"double"	2012-11-25	2013-06-21	20	0	0	0	20	94.6	0	0	0	94.6	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P3"	"B3"	3	"double"	2013-06-21	2013-11-21	27.4	0	11.5	0	38.9	24.2	0	2.9	0	27.1	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P4"	"B3"	4	"double"	2013-06-21	2013-11-21	28.9	0	2.4	0	31.3	37.1	0	6.4	0	43.5	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P5"	"B3"	5	"double"	2013-06-21	2013-11-21	7.9	0	28	0	35.9	48.7	0	0	0	48.7	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P5"	"B3"	5	"double"	NA	2012-11-25	133.1	0	0	0	133.1	133.1	0	0	0	133.1	78.30000034	351707	652973	16	2342.85544034428	1.42307284643187e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P1"	"B3"	1	"double"	2012-11-25	2013-06-21	47.7	0	0	0	47.7	53.9	0	1.7	0	55.6	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P1"	"B3"	1	"double"	2013-06-21	2013-11-21	16.1	0	54.4	0	70.5	24.8	0	8.7	0	33.5	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P2"	"B3"	2	"double"	2013-06-21	2013-11-21	22.8	0	0	0	22.8	27.2	0	0	0	27.2	36.09999943	351707	652973	16	2342.85544034428	1.42307284643187e-06	2	13.001494	0	14.7199975355	0	0	"Low-Exclosure"
"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3Ex1P5"	"B3"	5	"double"	2012-11-25	2013-06-21	16.7	0	35.1	0	51.8	117.3	0	25.3	0	142.6	246.599999	351707	652973	16	2342.85544034428	1.42307284643187e-06	1	84.95430055	117.8007536	7.470268902	0	0	"Low-Exclosure"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P1"	"B3"	1	"double"	2013-06-21	2013-11-21	11	0	0	0	11	30	7.6	0	0	37.6	36.09999943	351268	653499	12	2308.95747471062	1.24155704371316e-06	2	0	0	7.543990795	0	0	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P2"	"B3"	2	"double"	2013-06-21	2013-11-21	9.1	0	0	0	9.1	44.3	0	0	0	44.3	36.09999943	351268	653499	12	2308.95747471062	1.24155704371316e-06	2	0	0	7.543990795	0	0	"Low-Control"
"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3Ex2P1"	"B3"	1	"double"	NA	2012-11-25	181	2.4	0	0	183.4	181	2.4	0	0	183.4	78.30000034	351268	653499	12	2308.95747471062	1.24155704371316e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3Ex2P2"	"B3"	2	"double"	NA	2012-11-25	83.3	0	0	2.5	85.8	83.3	0	0	2.5	85.8	78.30000034	351268	653499	12	2308.95747471062	1.24155704371316e-06	NA	NA	NA	NA	NA	NA	"Low-Exclosure"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P1"	"B3"	1	"double"	NA	2012-11-25	89.1	0	0	0	89.1	89.1	0	0	0	89.1	78.30000034	351268	653499	12	2308.95747471062	1.24155704371316e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P2"	"B3"	2	"double"	NA	2012-11-25	90.3	0	0	0	90.3	90.3	0	0	0	90.3	78.30000034	351268	653499	12	2308.95747471062	1.24155704371316e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P3"	"B3"	3	"double"	NA	2012-11-25	99.1	0	0	0	99.1	99.1	0	0	0	99.1	78.30000034	351268	653499	12	2308.95747471062	1.24155704371316e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P4"	"B3"	4	"double"	NA	2012-11-25	33.6	0	20.6	0	54.2	33.6	0	20.6	0	54.2	78.30000034	351268	653499	12	2308.95747471062	1.24155704371316e-06	NA	NA	NA	NA	NA	NA	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P1"	"B3"	1	"double"	2012-11-25	2013-06-21	13.1	0	0	0	13.1	0	0	0	0	0	246.599999	351268	653499	12	2308.95747471062	1.24155704371316e-06	1	60.623245865	0	0	0	18.972332595	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P5"	"B3"	5	"double"	2012-11-25	2013-06-21	10.4	0	0	0	10.4	16.1	14.7	6.5	0	37.3	246.599999	351268	653499	12	2308.95747471062	1.24155704371316e-06	1	60.623245865	0	0	0	18.972332595	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P3"	"B3"	3	"double"	2013-06-21	2013-11-21	4.3	0	0	0	4.3	8.1	0	0	0	8.1	36.09999943	351268	653499	12	2308.95747471062	1.24155704371316e-06	2	0	0	7.543990795	0	0	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P4"	"B3"	4	"double"	2013-06-21	2013-11-21	16.6	0	0	0	16.6	17.3	0	0	0	17.3	36.09999943	351268	653499	12	2308.95747471062	1.24155704371316e-06	2	0	0	7.543990795	0	0	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P5"	"B3"	5	"double"	2013-06-21	2013-11-21	8.5	0	0	0	8.5	17.2	0	3.1	0	20.3	36.09999943	351268	653499	12	2308.95747471062	1.24155704371316e-06	2	0	0	7.543990795	0	0	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P2"	"B3"	2	"double"	2012-11-25	2013-06-21	18.9	0	0	0	18.9	22.3	0	0	0	22.3	246.599999	351268	653499	12	2308.95747471062	1.24155704371316e-06	1	60.623245865	0	0	0	18.972332595	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P3"	"B3"	3	"double"	2012-11-25	2013-06-21	7.8	0	0	0	7.8	7.1	0	0	0	7.1	246.599999	351268	653499	12	2308.95747471062	1.24155704371316e-06	1	60.623245865	0	0	0	18.972332595	"Low-Control"
"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P4"	"B3"	4	"double"	2012-11-25	2013-06-21	17.8	0	0	0	17.8	7.3	0	0	0	7.3	246.599999	351268	653499	12	2308.95747471062	1.24155704371316e-06	1	60.623245865	0	0	0	18.972332595	"Low-Control"
"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3Ex2P3"	"B3"	3	"double"	2013-06-21	2013-11-21	15.1	3.8	0	0	18.9	110.8	8.8	0	0	119.6	36.09999943	351268	653499	12	2308.95747471062	1.24155704371316e-06	2	0	0	7.543990795	0	0	"Low-Exclosure"
