Trt.name	Transect	Treatment	Livestock.density	Boma.density	Plot.name	Block	Replicate	Harvest	Harvest.date	Reharvest.date	GrassNetReharvestBiomass1	DwarfShrubNetReharvestBiomass1	HerbNetReharvestBiomass1	ClimberNetReharvestBiomass1	TotalBiomass1	GrassNetReharvestBiomass0	DwarfShrubNetReharvestBiomass0	HerbNetReharvestBiomass0	ClimberNetReharvestBiomass0	TotalBiomass0	rain.mm	X	Y	nearest_in_set2	min_distExclosures	boma_density	Date	Burchells_ZebraMetBio	CattleMetBio	Grants_GazelleMetBio	Greater_KuduMetBio	Swaynes_HartebeestMetBio	harvest_code
B2Ex2	2	Control	Medium	High	B2Ex2Cp1P3	B2	3	double	25/11/2012	21/06/2013	33.6	3	0	0	36.6	75.3	0	0	0	75.3	256.2999961	352253	655441	11	2975.927251	2.30E-06	1	17.42674922	55.00169435	2.056167915	0	0	High-Control
B2Ex2	2	Exclosure	Medium	High	B2Ex2P2	B2	2	double	21/06/2013	21/11/2013	32.6	0	0	0	32.6	104.2	0	11.8	0	116	35.69999981	352253	655441	11	2975.927251	2.30E-06	2	0	0	6.87521179	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P3	B2	3	double	21/06/2013	21/11/2013	31	0	53.6	0	84.6	95.3	0	15.3	0	110.6	35.69999981	352253	655441	11	2975.927251	2.30E-06	2	0	0	6.87521179	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P5	B2	5	double	NA	25/11/2012	82.6	2.2	1	3.7	89.5	82.6	2.2	1	3.7	89.5	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P1	B2	1	double	25/11/2012	21/06/2013	51	1.4	0	0	52.4	130.3	4.6	0	0	134.9	256.2999961	352253	655441	11	2975.927251	2.30E-06	1	17.42674922	55.00169435	2.056167915	0	0	High-Exclosure
B2Ex2	2	Control	Medium	High	B2Ex2Cp1P4	B2	4	double	NA	25/11/2012	98.2	0	0	0	98.2	98.2	0	0	0	98.2	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Control
B2Ex2	2	Control	Medium	High	B2Ex2Cp1P5	B2	5	double	NA	25/11/2012	162.5	0	0	0	162.5	162.5	0	0	0	162.5	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Control
B2Ex2	2	Exclosure	Medium	High	B2Ex2P1	B2	1	double	21/06/2013	21/11/2013	43.2	4.8	0	0	48	127.9	8	0	0	135.9	35.69999981	352253	655441	11	2975.927251	2.30E-06	2	0	0	6.87521179	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P5	B2	5	double	25/11/2012	21/06/2013	24.3	0	0	0	24.3	80.4	7	0	19.6	107	256.2999961	352253	655441	11	2975.927251	2.30E-06	1	17.42674922	55.00169435	2.056167915	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P3	B2	3	double	NA	25/11/2012	207.2	0	0	0	207.2	207.2	0	0	0	207.2	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P4	B2	4	double	21/06/2013	21/11/2013	26.6	13.2	0	0	39.8	83.3	9.9	6.5	14.9	114.6	35.69999981	352253	655441	11	2975.927251	2.30E-06	2	0	0	6.87521179	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P1	B2	1	double	NA	25/11/2012	130.2	0	7.9	0	138.1	130.2	0	7.9	0	138.1	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P2	B2	2	double	NA	25/11/2012	129.7	11.9	0	0	141.6	129.7	11.9	0	0	141.6	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Exclosure
B2Ex2	2	Control	Medium	High	B2Ex2Cp1P3	B2	3	double	NA	25/11/2012	167.9	0	0.6	0	168.5	167.9	0	0.6	0	168.5	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Control
B2Ex2	2	Exclosure	Medium	High	B2Ex2P4	B2	4	double	NA	25/11/2012	133.5	0.9	0	0	134.4	133.5	0.9	0	0	134.4	81.00000072	352253	655441	11	2975.927251	2.30E-06	NA	NA	NA	NA	NA	NA	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P3	B2	3	double	25/11/2012	21/06/2013	51.1	0	0	0	51.1	61.7	1.8	0	0	63.5	256.2999961	352253	655441	11	2975.927251	2.30E-06	1	17.42674922	55.00169435	2.056167915	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P4	B2	4	double	25/11/2012	21/06/2013	24.6	0	9.6	0	34.2	122.8	0.4	0	21.7	144.9	256.2999961	352253	655441	11	2975.927251	2.30E-06	1	17.42674922	55.00169435	2.056167915	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P2	B2	2	double	25/11/2012	21/06/2013	39.6	0	0	0	39.6	181.1	0	0	0	181.1	256.2999961	352253	655441	11	2975.927251	2.30E-06	1	17.42674922	55.00169435	2.056167915	0	0	High-Exclosure
B2Ex2	2	Exclosure	Medium	High	B2Ex2P5	B2	5	double	21/06/2013	21/11/2013	19	2.5	0	2.8	24.3	113.9	0	0	7.5	121.4	35.69999981	352253	655441	11	2975.927251	2.30E-06	2	0	0	6.87521179	0	0	High-Exclosure
B3Ex1	3	Control	High	Low	B3Ex1Cp1p5	B3	5	double	21/06/2013	21/11/2013	13.1	16.3	19.6	0	49	16.1	0	13.2	0	29.3	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p4	B3	4	double	21/06/2013	21/11/2013	18.7	0	23.8	0	42.5	4.6	0	7.1	0	11.7	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p3	B3	3	double	21/06/2013	21/11/2013	16.4	0	45.7	0	62.1	4.9	5.8	22.8	0	33.5	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p4	B3	4	double	NA	25/11/2012	23.5	0	14.4	0	37.9	23.5	0	14.4	0	37.9	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p5	B3	5	double	NA	25/11/2012	26.3	20.5	16.8	0	63.6	26.3	20.5	16.8	0	63.6	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p1	B3	1	double	25/11/2012	21/06/2013	11.1	0	9.9	0	21	48.1	0	4.2	0	52.3	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p4	B3	4	double	25/11/2012	21/06/2013	11.6	9.6	0	0	21.2	35	0	4.6	0	39.6	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p5	B3	5	double	25/11/2012	21/06/2013	6.5	8.2	0	0	14.7	0	30.6	30.2	6.9	67.7	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p1	B3	1	double	21/06/2013	21/11/2013	18.9	0	12.1	0	31	13.2	0	28.7	0	41.9	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p2	B3	2	double	21/06/2013	21/11/2013	12.8	0	0	0	12.8	89.7	0	3	0	92.7	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p2	B3	2	double	25/11/2012	21/06/2013	6.6	0	17.2	0	23.8	14.6	0	0	0	14.6	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p3	B3	3	double	25/11/2012	21/06/2013	0	42.2	0	0	42.2	3	0	0	0	3	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p1	B3	1	double	NA	25/11/2012	116.3	0	43.7	0	160	116.3	0	43.7	0	160	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p2	B3	2	double	NA	25/11/2012	4.7	29.7	1.3	0	35.7	4.7	29.7	1.3	0	35.7	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex1	3	Control	High	Low	B3Ex1Cp1p3	B3	3	double	NA	25/11/2012	25.3	16.5	0	0	41.8	25.3	16.5	0	0	41.8	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex1	3	Exclosure	High	Low	B3Ex1P1	B3	1	double	NA	25/11/2012	173.5	0	95.6	0	269.1	173.5	0	95.6	0	269.1	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P2	B3	2	double	NA	25/11/2012	128.4	0	0	0	128.4	128.4	0	0	0	128.4	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P3	B3	3	double	NA	25/11/2012	110.3	0	0	0	110.3	110.3	0	0	0	110.3	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P4	B3	4	double	NA	25/11/2012	106.9	0	0	0	106.9	106.9	0	0	0	106.9	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P2	B3	2	double	25/11/2012	21/06/2013	18.2	14.2	0	0	32.4	83.6	0	0	0	83.6	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P3	B3	3	double	25/11/2012	21/06/2013	22.5	0	0	0	22.5	104.3	0	0	0	104.3	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P4	B3	4	double	25/11/2012	21/06/2013	20	0	0	0	20	94.6	0	0	0	94.6	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P3	B3	3	double	21/06/2013	21/11/2013	27.4	0	11.5	0	38.9	24.2	0	2.9	0	27.1	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P4	B3	4	double	21/06/2013	21/11/2013	28.9	0	2.4	0	31.3	37.1	0	6.4	0	43.5	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P5	B3	5	double	21/06/2013	21/11/2013	7.9	0	28	0	35.9	48.7	0	0	0	48.7	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P5	B3	5	double	NA	25/11/2012	133.1	0	0	0	133.1	133.1	0	0	0	133.1	78.30000034	351707	652973	16	2342.85544	1.42E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P1	B3	1	double	25/11/2012	21/06/2013	47.7	0	0	0	47.7	53.9	0	1.7	0	55.6	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P1	B3	1	double	21/06/2013	21/11/2013	16.1	0	54.4	0	70.5	24.8	0	8.7	0	33.5	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P2	B3	2	double	21/06/2013	21/11/2013	22.8	0	0	0	22.8	27.2	0	0	0	27.2	36.09999943	351707	652973	16	2342.85544	1.42E-06	2	13.001494	0	14.71999754	0	0	Low-Exclosure
B3Ex1	3	Exclosure	High	Low	B3Ex1P5	B3	5	double	25/11/2012	21/06/2013	16.7	0	35.1	0	51.8	117.3	0	25.3	0	142.6	246.599999	351707	652973	16	2342.85544	1.42E-06	1	84.95430055	117.8007536	7.470268902	0	0	Low-Exclosure
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P1	B3	1	double	21/06/2013	21/11/2013	11	0	0	0	11	30	7.6	0	0	37.6	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P2	B3	2	double	21/06/2013	21/11/2013	9.1	0	0	0	9.1	44.3	0	0	0	44.3	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Control
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P1	B3	1	double	NA	25/11/2012	181	2.4	0	0	183.4	181	2.4	0	0	183.4	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P2	B3	2	double	NA	25/11/2012	83.3	0	0	2.5	85.8	83.3	0	0	2.5	85.8	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P1	B3	1	double	NA	25/11/2012	89.1	0	0	0	89.1	89.1	0	0	0	89.1	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P2	B3	2	double	NA	25/11/2012	90.3	0	0	0	90.3	90.3	0	0	0	90.3	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P3	B3	3	double	NA	25/11/2012	99.1	0	0	0	99.1	99.1	0	0	0	99.1	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P4	B3	4	double	NA	25/11/2012	33.6	0	20.6	0	54.2	33.6	0	20.6	0	54.2	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P1	B3	1	double	25/11/2012	21/06/2013	13.1	0	0	0	13.1	0	0	0	0	0	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P5	B3	5	double	25/11/2012	21/06/2013	10.4	0	0	0	10.4	16.1	14.7	6.5	0	37.3	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P3	B3	3	double	21/06/2013	21/11/2013	4.3	0	0	0	4.3	8.1	0	0	0	8.1	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P4	B3	4	double	21/06/2013	21/11/2013	16.6	0	0	0	16.6	17.3	0	0	0	17.3	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P5	B3	5	double	21/06/2013	21/11/2013	8.5	0	0	0	8.5	17.2	0	3.1	0	20.3	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P2	B3	2	double	25/11/2012	21/06/2013	18.9	0	0	0	18.9	22.3	0	0	0	22.3	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P3	B3	3	double	25/11/2012	21/06/2013	7.8	0	0	0	7.8	7.1	0	0	0	7.1	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Control
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P4	B3	4	double	25/11/2012	21/06/2013	17.8	0	0	0	17.8	7.3	0	0	0	7.3	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Control
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P3	B3	3	double	21/06/2013	21/11/2013	15.1	3.8	0	0	18.9	110.8	8.8	0	0	119.6	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P4	B3	4	double	21/06/2013	21/11/2013	17.7	41.1	0	0	58.8	106.6	5.7	0	0	112.3	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P5	B3	5	double	21/06/2013	21/11/2013	24.6	0	0	2.4	27	65.7	0	0	2.8	68.5	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P3	B3	3	double	NA	25/11/2012	225.3	0	10.7	14.4	250.4	225.3	0	10.7	14.4	250.4	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P4	B3	4	double	NA	25/11/2012	152.7	53.6	0	0	206.3	152.7	53.6	0	0	206.3	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P5	B3	5	double	NA	25/11/2012	113	0	0	0	113	113	0	0	0	113	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P1	B3	1	double	25/11/2012	21/06/2013	47	6.9	0	0	53.9	20.7	24.8	0	0	45.5	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P2	B3	2	double	25/11/2012	21/06/2013	30.4	20.8	0	4.4	55.6	97.6	1.5	0	0	99.1	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P3	B3	3	double	25/11/2012	21/06/2013	38.4	3.4	0	0	41.8	31.9	0	0	11.3	43.2	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Exclosure
B3Ex2	3	Control	Medium	Low	B3Ex2Cp1P5	B3	5	double	NA	25/11/2012	69	0	0	0	69	69	0	0	0	69	78.30000034	351268	653499	12	2308.957475	1.24E-06	NA	NA	NA	NA	NA	NA	Low-Control
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P1	B3	1	double	21/06/2013	21/11/2013	18.3	28.4	0	0	46.7	55.2	19.2	0	20.8	95.2	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P2	B3	2	double	21/06/2013	21/11/2013	71.1	1.7	0	0	72.8	20.7	24	0	0	44.7	36.09999943	351268	653499	12	2308.957475	1.24E-06	2	0	0	7.543990795	0	0	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P4	B3	4	double	25/11/2012	21/06/2013	25	11.7	0	0	36.7	51.1	40.1	0	0	91.2	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Exclosure
B3Ex2	3	Exclosure	Medium	Low	B3Ex2P5	B3	5	double	25/11/2012	21/06/2013	63.6	0	0	0	63.6	78	0	0	0	78	246.599999	351268	653499	12	2308.957475	1.24E-06	1	60.62324587	0	0	0	18.9723326	Low-Exclosure
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P1	B4	1	double	21/06/2013	21/11/2013	34.5	0	12.8	0	47.3	76.4	0	73.4	0	149.8	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P4	B4	4	double	21/06/2013	21/11/2013	21.9	0	38.5	0	60.4	62.8	0	22.9	0	85.7	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P5	B4	5	double	21/06/2013	21/11/2013	45.7	36.4	0	0	82.1	76.1	0	24.2	0	100.3	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P1	B4	1	double	25/11/2012	21/06/2013	14.3	0	5	5.6	24.9	70.4	0	19.9	0	90.3	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P2	B4	2	double	25/11/2012	21/06/2013	21.3	0	15.3	6.9	43.5	25.9	0	16.2	0	42.1	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P3	B4	3	double	25/11/2012	21/06/2013	20	0	23.2	3.8	47	34.9	0	33.4	0	68.3	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P4	B4	4	double	25/11/2012	21/06/2013	9.3	29.1	0	24	62.4	78.8	15.3	0	6.8	100.9	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P2	B4	2	double	21/06/2013	21/11/2013	34.2	0	4.1	7.6	45.9	50.6	0	21	0	71.6	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P3	B4	3	double	21/06/2013	21/11/2013	12	8.6	22.1	0	42.7	46.4	0	33.9	0	80.3	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P4	B4	4	double	NA	25/11/2012	109.1	3.2	5.8	35.9	154	109.1	3.2	5.8	35.9	154	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P5	B4	5	double	NA	25/11/2012	129.2	13	2.1	0	144.3	129.2	13	2.1	0	144.3	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Control
B4Ex1	3	Exclosure	Low	Low	B4Ex1P1	B4	1	double	21/06/2013	21/11/2013	43.2	0	32.5	0	75.7	157.7	0	0	0	157.7	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P2	B4	2	double	21/06/2013	21/11/2013	5.8	6.3	40	0	52.1	136.8	2.7	0	0	139.5	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Exclosure
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P5	B4	5	double	25/11/2012	21/06/2013	6.3	36.6	0	19.7	62.6	25.2	0	14.7	6.3	46.2	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Control
B4Ex1	3	Exclosure	Low	Low	B4Ex1P1	B4	1	double	NA	25/11/2012	143.2	41.4	19.8	0	204.4	143.2	41.4	19.8	0	204.4	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P2	B4	2	double	NA	25/11/2012	150.4	39.7	15.1	0	205.2	150.4	39.7	15.1	0	205.2	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P3	B4	3	double	NA	25/11/2012	158.5	7.5	20.5	0	186.5	158.5	7.5	20.5	0	186.5	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P4	B4	4	double	NA	25/11/2012	258.1	0	15.2	0	273.3	258.1	0	15.2	0	273.3	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Exclosure
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P1	B4	1	double	NA	25/11/2012	69	1.9	26.3	21.4	118.6	69	1.9	26.3	21.4	118.6	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P2	B4	2	double	NA	25/11/2012	262.1	0	12	28.9	303	262.1	0	12	28.9	303	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Control
B4Ex1	3	Control	Low	Low	B4Ex1Cp1P3	B4	3	double	NA	25/11/2012	60.1	35.3	20.8	68.4	184.6	60.1	35.3	20.8	68.4	184.6	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Control
B4Ex1	3	Exclosure	Low	Low	B4Ex1P2	B4	2	double	25/11/2012	21/06/2013	25	3.3	4.7	0	33	21.2	7.9	0	0	29.1	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Exclosure
